Pos	Weights	Type
128	8729486104.91	M. florum
129	8834409574.92	M. florum
765	3433730505.72	M. florum
17	2697119577.81	M. florum
414	8976873028.96	M. florum
415	9011795161.94	M. florum
416	9730238203.57	M. florum
417	10540829602.1	M. florum
576	4658204154.95	M. florum
411	8085128247.94	M. florum
412	8399636872.85	M. florum
413	8911007896.59	M. florum
920	4113952922.05	M. florum
137	9429918331.34	M. florum
922	4801662392.38	M. florum
923	5016692677.47	M. florum
924	5107950965.0	M. florum
925	5141250030.34	M. florum
776	4007144599.29	M. florum
136	9238605776.74	M. florum
319	6973065122.72	M. florum
318	7519881849.64	M. florum
313	7962193962.72	M. florum
312	8533513775.45	M. florum
861	2657904169.11	M. florum
310	8039525282.68	M. florum
317	7805908255.15	M. florum
316	7360297649.75	M. florum
315	7743446329.14	M. florum
314	7837950751.98	M. florum
921	4819254351.42	M. florum
139	10090925721.0	M. florum
832	3242679736.23	M. florum
833	3029586660.92	M. florum
830	3523365725.6	M. florum
831	3321686480.86	M. florum
836	2958224041.35	M. florum
837	2989952396.05	M. florum
834	3031995083.88	M. florum
835	2805603325.24	M. florum
838	3163463563.52	M. florum
839	3148594169.56	M. florum
3	577916797.373	M. florum
368	4194268592.21	M. florum
369	4450713280.87	M. florum
366	4217619823.55	M. florum
367	4087669697.53	M. florum
364	3807821420.49	M. florum
365	3870597488.62	M. florum
362	3713212283.61	M. florum
363	3932797629.52	M. florum
360	3961018063.82	M. florum
361	3848398111.73	M. florum
882	2324547016.65	M. florum
380	6140326704.32	M. florum
381	6029539247.97	M. florum
382	5791262445.57	M. florum
383	5820634734.33	M. florum
384	5687804972.15	M. florum
385	5865347630.23	M. florum
386	6287921146.41	M. florum
387	6517035470.14	M. florum
388	6479076629.94	M. florum
389	6629131852.02	M. florum
784	4630350219.79	M. florum
785	5314080556.53	M. florum
786	5070986908.21	M. florum
787	4543699350.1	M. florum
780	4464849676.53	M. florum
781	4234059928.14	M. florum
782	4343224316.84	M. florum
783	4862710678.82	M. florum
788	4782080866.54	M. florum
789	5010305120.91	M. florum
860	2508320160.22	M. florum
605	5768958354.64	M. florum
579	4744645596.55	M. florum
578	4979257407.48	M. florum
604	6567350567.29	M. florum
573	3032152154.94	M. florum
572	2858326845.35	M. florum
571	2744345610.72	M. florum
570	2908799013.56	M. florum
577	5072662332.88	M. florum
607	7149246498.25	M. florum
575	3418704040.7	M. florum
574	3151578519.76	M. florum
60	4754488716.49	M. florum
61	4659041867.28	M. florum
258	5513822591.5	M. florum
259	5826132221.53	M. florum
64	4922292968.68	M. florum
65	4933078514.99	M. florum
66	4905748150.05	M. florum
67	4859673971.61	M. florum
68	5190622701.1	M. florum
69	5004074635.42	M. florum
250	5391987803.72	M. florum
251	6027078467.98	M. florum
256	5920689001.39	M. florum
257	6016607063.79	M. florum
254	6204254626.92	M. florum
255	6023937046.73	M. florum
603	5422093090.77	M. florum
602	5642568506.04	M. florum
405	7052386009.47	M. florum
731	3006183072.55	M. florum
730	3161212211.61	M. florum
733	2822200500.89	M. florum
732	2957333971.99	M. florum
735	2977962638.25	M. florum
734	3082100752.94	M. florum
508	4583333614.97	M. florum
509	4233588714.95	M. florum
506	5223659981.33	M. florum
507	5197272042.77	M. florum
504	5968962174.72	M. florum
505	5328007524.11	M. florum
502	6563423790.71	M. florum
503	6086503686.78	M. florum
500	6990866509.84	M. florum
501	7109769304.45	M. florum
630	4898941737.33	M. florum
631	4406785740.29	M. florum
632	4158037533.7	M. florum
633	3922116797.25	M. florum
469	12055413504.5	M. florum
468	13023966035.2	M. florum
636	4286469306.12	M. florum
637	4229138368.17	M. florum
638	4592077237.47	M. florum
639	4630193148.73	M. florum
467	13153863804.2	M. florum
466	12731395002.1	M. florum
461	12645424773.7	M. florum
460	11595142933.2	M. florum
463	12272799855.5	M. florum
462	12953598199.1	M. florum
901	1671864393.34	M. florum
168	8680218148.19	M. florum
169	8093034158.1	M. florum
164	9098236603.54	M. florum
165	9197034302.1	M. florum
166	9264679573.18	M. florum
167	9098236603.54	M. florum
160	8618332149.41	M. florum
161	8461837013.76	M. florum
162	8758648965.59	M. florum
163	8833519505.56	M. florum
964	5028682435.27	M. florum
965	4963550301.19	M. florum
966	5148894155.4	M. florum
967	4750771368.01	M. florum
960	5291514680.5	M. florum
961	5222822268.99	M. florum
962	5089887792.77	M. florum
963	5058421223.18	M. florum
968	4954649607.63	M. florum
969	5028158865.06	M. florum
409	7646481126.32	M. florum
934	4822814628.85	M. florum
908	1800872092.99	M. florum
909	1810767569.95	M. florum
600	5817126813.93	M. florum
878	2066165118.2	M. florum
879	2175277149.89	M. florum
876	2286849961.56	M. florum
877	2069463610.52	M. florum
874	2455701354.16	M. florum
875	2398632201.31	M. florum
872	2299520360.63	M. florum
873	2508739016.39	M. florum
870	2515493072.1	M. florum
871	2284441538.59	M. florum
9	2059149277.4	M. florum
890	2081348654.28	M. florum
891	2109569088.58	M. florum
892	1963911856.27	M. florum
893	2106480024.34	M. florum
894	2107317736.68	M. florum
895	1639298326.3	M. florum
896	1729823615.55	M. florum
897	1708723736.1	M. florum
898	1695843908.94	M. florum
899	1706995954.41	M. florum
646	4573856994.18	M. florum
649	3743369927.68	M. florum
648	4748205873.98	M. florum
357	3190008573.14	M. florum
46	4400345826.71	M. florum
809	4701451054.26	M. florum
808	4869360020.48	M. florum
353	3002832223.21	M. florum
352	3024822172.01	M. florum
351	3149013025.73	M. florum
47	4816008216.12	M. florum
803	4405738599.87	M. florum
802	4543961135.21	M. florum
801	4712760170.79	M. florum
800	4185734397.79	M. florum
807	4967529434.79	M. florum
44	4457938549.77	M. florum
805	4692602717.72	M. florum
804	4399874613.52	M. florum
216	2515021858.91	M. florum
217	2265174154.88	M. florum
214	2316274607.34	M. florum
45	4560453596.81	M. florum
212	2301928783.59	M. florum
213	2466539257.5	M. florum
210	2480466225.07	M. florum
211	2341196549.31	M. florum
762	3324932616.16	M. florum
763	3052885535.24	M. florum
760	3107808050.23	M. florum
761	3240533098.37	M. florum
766	3375980711.6	M. florum
767	3594990130.28	M. florum
764	3177861744.28	M. florum
43	4161911953.25	M. florum
957	5332876727.06	M. florum
956	5335808720.23	M. florum
289	8081777398.6	M. florum
288	8295236973.06	M. florum
4	668965656.825	M. florum
281	8268377821.3	M. florum
280	8392935174.17	M. florum
283	8297383610.92	M. florum
282	7906590806.46	M. florum
285	8964097915.84	M. florum
284	8870483562.36	M. florum
287	8419166041.67	M. florum
286	8397594949.04	M. florum
678	5849378738.84	M. florum
679	5114024379.44	M. florum
674	5444554252.77	M. florum
675	5330730089.2	M. florum
676	5076013182.22	M. florum
677	5669061158.65	M. florum
670	4591920166.41	M. florum
671	5364029154.53	M. florum
672	5265336170.02	M. florum
673	4996011654.19	M. florum
263	5750633397.31	M. florum
262	5939642242.98	M. florum
261	6082158054.04	M. florum
260	6195772789.52	M. florum
267	6859921600.42	M. florum
266	6316246294.75	M. florum
265	5969014531.74	M. florum
264	6442897928.46	M. florum
269	7509567516.51	M. florum
268	6807826364.56	M. florum
59	4735640188.95	M. florum
58	4866113885.18	M. florum
55	4897946953.93	M. florum
54	4932136088.62	M. florum
57	5054703874.69	M. florum
56	4804227886.41	M. florum
51	4552338258.56	M. florum
50	4477048862.42	M. florum
53	4857213191.62	M. florum
52	4333276482.86	M. florum
537	3537816263.39	M. florum
536	3369436083.98	M. florum
535	3436924284.0	M. florum
534	3838502634.77	M. florum
533	3776407207.91	M. florum
532	3415143763.28	M. florum
531	3288177987.45	M. florum
530	3364200381.88	M. florum
539	3521899729.02	M. florum
538	3455825168.56	M. florum
987	2762827639.12	M. florum
775	4166414657.05	M. florum
988	2252503755.81	M. florum
989	2202083944.62	M. florum
774	4112853424.61	M. florum
982	3592424636.25	M. florum
983	3424620384.07	M. florum
980	3885885738.74	M. florum
981	3902639985.45	M. florum
986	2851153933.48	M. florum
777	4027720908.53	M. florum
984	3398546587.63	M. florum
985	3152363875.07	M. florum
115	6714159654.06	M. florum
252	6290853139.59	M. florum
117	7974707290.73	M. florum
116	7494174552.35	M. florum
111	6010271864.26	M. florum
110	6552585887.37	M. florum
113	6797459674.41	M. florum
253	6561015367.75	M. florum
771	4467886383.75	M. florum
119	8317959920.15	M. florum
118	7946329785.37	M. florum
770	4315527452.75	M. florum
647	4851349205.27	M. florum
773	4216886825.26	M. florum
772	4441079589.02	M. florum
429	9499500812.19	M. florum
428	9646466970.03	M. florum
919	2665600651.19	M. florum
918	2664605867.79	M. florum
421	11315137585.1	M. florum
420	11342939163.2	M. florum
423	10791986231.6	M. florum
422	10711408776.4	M. florum
425	9880974066.92	M. florum
424	10100978269.0	M. florum
427	10323966821.3	M. florum
426	9780291515.61	M. florum
308	8113662824.36	M. florum
309	7765436277.95	M. florum
855	2629631377.79	M. florum
300	9519658265.26	M. florum
301	8669170816.76	M. florum
302	9226197162.77	M. florum
303	8485973600.42	M. florum
304	8849121897.81	M. florum
305	9071691593.92	M. florum
306	8411207774.49	M. florum
307	8106856411.64	M. florum
825	3987301288.34	M. florum
824	4040443664.62	M. florum
827	3757349252.28	M. florum
138	9896367031.08	M. florum
847	2547273783.82	M. florum
846	2921678840.72	M. florum
845	2862986620.22	M. florum
844	2620311828.06	M. florum
843	2879426724.8	M. florum
842	2950632273.31	M. florum
841	3003408150.44	M. florum
840	3059691947.97	M. florum
821	3939865827.35	M. florum
849	2571567441.55	M. florum
848	2469942463.86	M. florum
823	3988034286.64	M. florum
822	4230499650.71	M. florum
62	5022975519.98	M. florum
554	3067021930.9	M. florum
390	6510438485.5	M. florum
753	2505283453.01	M. florum
752	2407428180.83	M. florum
751	2311091262.26	M. florum
750	2342767259.94	M. florum
757	2598374236.28	M. florum
756	2801414763.57	M. florum
755	2634186438.62	M. florum
754	2425596067.1	M. florum
560	3244616946.01	M. florum
561	3325875042.54	M. florum
759	3228333912.49	M. florum
758	2785655300.26	M. florum
564	3225244848.25	M. florum
565	3137808623.24	M. florum
566	3313257000.49	M. florum
567	3179223026.82	M. florum
739	1986425375.28	M. florum
229	2796074347.43	M. florum
228	2922097696.88	M. florum
227	2948276207.36	M. florum
226	2368683985.32	M. florum
225	2620521256.14	M. florum
224	2739057551.6	M. florum
223	2579892207.88	M. florum
222	2512875221.05	M. florum
221	2632353942.88	M. florum
220	2550153419.97	M. florum
114	6508710703.81	M. florum
391	6215354315.36	M. florum
726	3314408854.95	M. florum
727	2932726172.14	M. florum
724	3477134476.1	M. florum
725	3175453321.32	M. florum
722	3845989688.77	M. florum
723	3344252356.9	M. florum
720	4919884545.71	M. florum
721	3848241040.67	M. florum
728	2825289565.12	M. florum
729	3240794883.48	M. florum
151	10115742948.9	M. florum
150	10022809236.7	M. florum
153	9745578810.71	M. florum
152	9631807004.16	M. florum
155	9227244303.19	M. florum
154	9063314470.56	M. florum
157	8865457288.35	M. florum
156	9060382477.39	M. florum
159	9201746433.99	M. florum
158	8925982004.58	M. florum
112	6415986419.69	M. florum
609	6166034001.62	M. florum
608	5985559350.36	M. florum
634	3883843814.92	M. florum
80	5697648092.09	M. florum
635	4029919903.41	M. florum
959	5562724049.08	M. florum
958	5397904147.09	M. florum
398	6735835460.74	M. florum
48	4693964000.26	M. florum
49	4269715059.41	M. florum
951	5493193925.24	M. florum
950	5355442603.09	M. florum
953	5199209252.54	M. florum
952	5139260463.54	M. florum
955	5359788235.83	M. florum
954	5330101804.94	M. florum
40	4346313381.08	M. florum
41	4084161777.12	M. florum
465	11998920278.9	M. florum
5	712631412.307	M. florum
331	6643215890.66	M. florum
464	12632440232.5	M. florum
10	2036792829.44	M. florum
796	4528306385.94	M. florum
489	10108988893.2	M. florum
488	10448628888.2	M. florum
487	11341001953.5	M. florum
486	11696767910.9	M. florum
485	11465664020.4	M. florum
484	10831568139.5	M. florum
483	11391631192.7	M. florum
482	10704654720.7	M. florum
481	10720204755.9	M. florum
480	10161450628.2	M. florum
472	11921274816.8	M. florum
473	12010438823.5	M. florum
470	12859826774.5	M. florum
471	12715792609.9	M. florum
476	11199742710.9	M. florum
477	10153282932.9	M. florum
474	11691218066.7	M. florum
475	10689628255.7	M. florum
478	10513918093.3	M. florum
479	10709105067.5	M. florum
